,Unnamed: 0,BP_date,address,apn,best_date,best_stat,comp_date,con_date,dbi_permit,first_date,first_project_record_date,firstfiled,latest_project_record_date,latest_project_status,project_dates,project_duration_days,project_statuses,report_quarter,report_year,status,units,unitsnet,x,y,zoning,zoning_simplified,project_time_years,geometry,index_right,nhood,zone_class
800,26699,,15 JOY ST,5577005,2015-06-22,BP FILED,,,201506229593,2015-06-22,2015-06-22,2015-06-22,2015-06-22,BP FILED,"('2015-06-22', '2015-06-22', '2015-06-22', '2015-06-22', '2015-06-22', '2015-06-22', '2015-06-22')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",4,2016,Proposed,1.0,1.0,-122.406895825,37.743659110100005,RH-1,RH-1,,POINT (-122.406895825 37.7436591101),1,Bernal Heights,Conventional Residential
761,28266,,1513 YORK ST,5513011,2014-07-09,BP FILED,,,201407090780,2014-07-09,2014-07-09,2014-07-09,2014-07-09,BP FILED,"('2014-07-09', '2014-07-09', '2014-07-09', '2014-07-09', '2014-07-09', '2014-07-09', '2014-07-09', '2014-07-09', '2014-07-09', '2014-07-09', '2014-07-09')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,2.0,2.0,-122.406867305,37.7481252857,RH-2,RH-2,,POINT (-122.406867305 37.7481252857),1,Bernal Heights,Conventional Residential
1074,27787,,9 JOY ST,5577004,2015-06-22,BP FILED,,,201506229589,2015-06-22,2015-06-22,2015-06-22,2015-06-22,BP FILED,"('2015-06-22', '2015-06-22', '2015-06-22', '2015-06-22', '2015-06-22', '2015-06-22', '2015-06-22')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",4,2016,Proposed,1.0,1.0,-122.406817535,37.7436339622,RH-1,RH-1,,POINT (-122.406817535 37.7436339622),1,Bernal Heights,Conventional Residential
234,15553,2013-08-21,62 PERALTA AV,5512031,2014-03-21,CONSTRUCTION,07/01/2014,2013-10-21,200912314050,2009-12-31,2009-12-31,2009-12-31,2014-03-21,CONSTRUCTION,"('2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2013-08-21', '2013-10-21', '2014-03-21', '2014-03-21')",1643.0,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",2,2014,Under Construction,2.0,2.0,-122.4064492,37.747779,RH-2,RH-2,4.501369863013698,POINT (-122.4064492 37.747779),1,Bernal Heights,Conventional Residential
431,3861,2009-09-10,347 MULLEN AV,5534038,2010-09-17,CONSTRUCTION,10/01/2010,2010-04-16,200809091088,2008-09-09,2009-09-10,2008-09-09,2010-09-17,CONSTRUCTION,"('2009-09-10', '2009-09-10', '2010-04-16', '2010-06-02', '2010-09-17')",752.0,"('BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",3,2010,Under Construction,1.0,1.0,-122.405771,37.746149,RH-1,RH-1,2.0602739726027397,POINT (-122.405771 37.746149),1,Bernal Heights,Conventional Residential
2198,25831,2015-12-28,3303 FOLSOM ST,5524044,2016-08-29,CONSTRUCTION,10/01/2016,2016-08-29,201503039806,2015-03-03,2015-03-03,2015-03-03,2016-08-29,CONSTRUCTION,"('2015-03-03', '2015-03-03', '2015-03-03', '2015-12-28', '2015-12-28', '2015-12-28', '2016-08-29')",578.0,"('BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION')",3,2016,Under Construction,1.0,1.0,-122.413018417,37.7449714559,RH-2,RH-2,1.5835616438356164,POINT (-122.413018417 37.7449714559),1,Bernal Heights,Conventional Residential
2299,21785,,3119 HARRISON ST,5504001H,2011-05-03,CONSTRUCTION,01/01/2016,2009-05-14,200701121612.0,2007-01-12,2009-05-14,2007-01-12,2011-05-03,CONSTRUCTION,"('2009-05-14', '2009-05-14', '2010-03-25', '2010-04-28', '2010-04-28', '2010-04-28', '2010-04-28', '2011-05-03', '2011-05-03', '2011-05-03', '2011-05-03', '2011-05-03', '2011-05-03', '2011-05-03', '2011-05-03', '2011-05-03', '2011-05-03', '2011-05-03', '2011-05-03', '2011-05-03', '2011-05-03', '2011-05-03', '2011-05-03', '2011-05-03', '2011-05-03', '2011-05-03')",3276.0,"('CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",4,2015,Under Construction,2.0,2.0,-122.411127487,37.7478369456,RH-2,RH-2,8.975342465753425,POINT (-122.411127487 37.7478369456),1,Bernal Heights,Conventional Residential
2307,552,,3645 FOLSOM ST,5652021,2008-05-19,CONSTRUCTION,10/01/2009,2008-05-19,200512029390,2005-06-23,2008-05-19,2005-06-23,2008-05-19,CONSTRUCTION,"('2008-05-19',)",1561.0,"('CONSTRUCTION',)",3,2009,Under Construction,1.0,1.0,-122.413075,37.740919,RH-1,RH-1,4.276712328767124,POINT (-122.413075 37.740919),1,Bernal Heights,Conventional Residential
2402,16957,,1513 YORK ST,5513020,2014-07-09,BP FILED,,,201407090770.0,2014-07-09,2014-07-09,2014-07-09,2014-07-09,BP FILED,"('2014-07-09',)",,"('BP FILED',)",3,2014,Proposed,2.0,2.0,-122.407832,37.748208,RH-2,RH-2,,POINT (-122.407832 37.748208),1,Bernal Heights,Conventional Residential
2473,1740,,78 PERALTA AV,5513011A,2009-06-25,CONSTRUCTION,01/01/2010,2009-06-25,200806104015,2008-06-10,2009-06-25,2008-06-10,2009-06-25,CONSTRUCTION,"('2009-06-25', '2009-06-25')",570.0,"('CONSTRUCTION', 'CONSTRUCTION')",4,2009,Under Construction,1.0,1.0,-122.406704,37.747707,RH-2,RH-2,1.5616438356164384,POINT (-122.406704 37.747707),1,Bernal Heights,Conventional Residential
2496,28744,2016-12-27,37 RUTLEDGE ST,5557021,2017-03-13,BP ISSUED,,,201412234391,2014-08-21,2014-08-21,2014-08-21,2017-03-13,BP ISSUED,"('2014-08-21', '2014-08-21', '2014-08-21', '2014-12-23', '2014-12-23', '2014-12-23', '2014-12-23', '2014-12-23', '2014-12-23', '2016-12-27', '2017-03-13')",,"('PL FILED', 'PL FILED', 'PL FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP APPROVED', 'BP ISSUED')",1,2017,Building Permit Approved,1.0,1.0,-122.406241046,37.7450224104,RH-1,RH-1,,POINT (-122.406241046 37.7450224104),1,Bernal Heights,Conventional Residential
2497,28169,,1510 YORK ST,5514002,2014-09-19,BP FILED,,,201409196840,2013-07-12,2013-07-12,2013-07-12,2014-09-19,BP FILED,"('2013-07-12', '2013-07-12', '2013-07-12', '2013-07-12', '2014-09-19', '2014-09-19', '2014-09-19', '2014-09-19', '2014-09-19', '2014-09-19', '2014-09-19', '2014-09-19', '2014-09-19', '2014-09-19', '2014-09-19')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.40784763299999,37.7478610731,RH-2,RH-2,,POINT (-122.407847633 37.7478610731),1,Bernal Heights,Conventional Residential
2526,26985,,21 JOY ST,5577006,2015-06-22,BP FILED,,,201506229594,2015-06-22,2015-06-22,2015-06-22,2015-06-22,BP FILED,"('2015-06-22', '2015-06-22', '2015-06-22', '2015-06-22', '2015-06-22', '2015-06-22', '2015-06-22')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",4,2016,Proposed,1.0,1.0,-122.406986158,37.7436552131,RH-1,RH-1,,POINT (-122.406986158 37.7436552131),1,Bernal Heights,Conventional Residential
2615,18064,,29 JOY ST,5577013,2006-09-25,BP FILED,,,200609253194.0,2006-09-25,2006-09-25,2006-09-25,2006-09-25,BP FILED,"('2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2015,Proposed,1.0,1.0,-122.407120859,37.7437450107,RH-1,RH-1,,POINT (-122.407120859 37.7437450107),1,Bernal Heights,Conventional Residential
2636,29216,2015-05-14,906 CORTLAND AV,5683012,2016-08-22,CONSTRUCTION,,2016-08-22,201203146037,2012-03-14,2012-03-14,2012-03-14 00:00:00,2016-08-22,CONSTRUCTION,"('2012-03-14', '2012-03-14', '2012-03-14', '2012-03-14', '2012-03-14', '2012-03-14', '2012-03-14', '2012-03-14', '2012-03-14', '2012-03-14', '2012-03-14', '2012-03-14', '2015-05-14', '2015-05-14', '2015-05-14', '2015-05-14', '2015-05-14', '2016-05-02', '2016-08-22', '2016-08-22', '2016-08-22')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",1,2017,Under Construction,2.0,2.0,-122.41361360299999,37.738773091700004,NC-2,NC-2,,POINT (-122.413613603 37.7387730917),1,Bernal Heights,Standard Commercial
2660,29319,,1 PUTNAM ST,5688040,2016-05-12,BP FILED,,,201605127314,2016-05-12,2016-05-12,2016-05-12,2016-05-12,BP FILED,"('2016-05-12', '2016-05-12', '2016-05-12', '2016-05-12')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,1.0,-1.0,-122.410597083,37.7396702198,RH-1,RH-1,,POINT (-122.410597083 37.7396702198),1,Bernal Heights,Conventional Residential
2664,28728,,3526 FOLSOM ST,5626014,2013-12-16,BP FILED,,,201312164318,2013-12-16,2013-12-16,2013-12-16,2013-12-16,BP FILED,"('2013-12-16', '2013-12-16', '2013-12-16', '2013-12-16', '2013-12-16', '2013-12-16', '2013-12-16', '2013-12-16', '2013-12-16', '2013-12-16', '2013-12-16', '2013-12-16', '2013-12-16', '2013-12-16')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.413353232,37.7420073636,RH-1,RH-1,,POINT (-122.413353232 37.7420073636),1,Bernal Heights,Conventional Residential
2703,28383,,190 HOLLADAY AV,5532007,2016-02-05,BP FILED,,,201602058975,2016-02-05,2016-02-05,2016-02-05,2016-02-05,BP FILED,"('2016-02-05', '2016-02-05', '2016-02-05', '2016-02-05', '2016-02-05')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.40538523,37.7467388555,RH-1,RH-1,,POINT (-122.40538523 37.7467388555),1,Bernal Heights,Conventional Residential
2766,16502,2014-02-05,639 PERALTA AV,5634014,2014-07-17,CONSTRUCTION,10/01/2014,2014-06-25,201202174464.0,2012-02-17,2012-02-17,2012-02-17 00:00:00,2014-07-17,CONSTRUCTION,"('2012-02-17', '2012-02-17', '2012-02-17', '2012-02-17', '2012-02-17', '2012-02-17', '2012-02-17', '2012-02-17', '2014-02-05', '2014-06-25', '2014-07-17')",957.0,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION')",3,2014,Under Construction,2.0,2.0,-122.408939,37.742418,RH-2,RH-2,2.621917808219178,POINT (-122.408939 37.742418),1,Bernal Heights,Conventional Residential
2784,29201,2015-07-22,88 MONTCALM ST,5529012,2016-09-02,CONSTRUCTION,,2016-03-22,201405307105,2014-05-30,2014-05-30,2014-05-30,2016-09-02,CONSTRUCTION,"('2014-05-30', '2014-05-30', '2014-05-30', '2014-05-30', '2015-07-22', '2015-07-22', '2015-07-22', '2016-03-22', '2016-03-22', '2016-09-02', '2016-09-02', '2016-09-02')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",1,2017,Under Construction,1.0,1.0,-122.406527633,37.746868016,RH-1,RH-1,,POINT (-122.406527633 37.746868016),1,Bernal Heights,Conventional Residential
2809,196,,144 BREWSTER ST,5556014,2004-02-12,BP FILED,,,200402126286,2004-02-12,2004-02-12,2004-02-12,2004-02-12,BP FILED,"('2004-02-12',)",,"('BP FILED',)",3,2009,Proposed,1.0,1.0,-122.407255,37.744341,RH-1,RH-1,,POINT (-122.407255 37.744341),1,Bernal Heights,Conventional Residential
2813,28646,,3025 CESAR CHAVEZ ST,5505020,2015-11-13,BP FILED,,,201511132603,2015-11-13,2015-11-13,2015-11-13,2015-11-13,BP FILED,"('2015-11-13', '2015-11-13', '2015-11-13', '2015-11-13', '2015-11-13', '2015-11-13')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.410115781,37.7480749406,RH-2,RH-2,,POINT (-122.410115781 37.7480749406),1,Bernal Heights,Conventional Residential
2835,28298,,1649 TREAT AV,5543009,2015-10-26,BP FILED,,,201510260778,2015-10-26,2015-10-26,2015-10-26,2015-10-26,BP FILED,"('2015-10-26', '2015-10-26', '2015-10-26', '2015-10-26', '2015-10-26', '2015-10-26')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.41225365700001,37.744432255999996,RH-2,RH-2,,POINT (-122.412253657 37.744432256),1,Bernal Heights,Conventional Residential
2913,21661,,384 HOLLADAY AV,5577002,2009-08-19,PL APPROVED,,,200609253190.0,2008-04-03,2008-04-03,2008-04-03,2009-08-19,PL APPROVED,"('2008-04-03', '2009-08-19', '2009-08-19', '2009-08-19', '2009-08-19', '2009-08-19', '2009-08-19', '2009-08-19', '2009-08-19', '2009-08-19', '2009-08-19', '2009-08-19', '2009-08-19', '2009-08-19', '2009-08-19', '2009-08-19', '2009-08-19', '2009-08-19', '2009-08-19', '2009-08-19', '2009-08-19', '2009-08-19', '2009-08-19', '2009-08-19', '2009-08-19')",,"('PL FILED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED')",4,2015,Proposed,3.0,3.0,-122.406669091,37.7435916079,RH-1,RH-1,,POINT (-122.406669091 37.7435916079),1,Bernal Heights,Conventional Residential
2922,21940,,3301 FOLSOM ST,5524045,2008-03-06,BP FILED,,,200803066478.0,2008-03-06,2008-03-06,2008-03-06,2008-03-06,BP FILED,"('2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06', '2008-03-06')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",4,2015,Proposed,1.0,1.0,-122.413025014,37.7450399146,RH-2,RH-2,,POINT (-122.413025014 37.7450399146),1,Bernal Heights,Conventional Residential
2965,28850,,462 PRENTISS ST,5701011,2015-02-12,BP FILED,,,201502128133,2015-02-12,2015-02-12,2015-02-12,2015-02-12,BP FILED,"('2015-02-12', '2015-02-12', '2015-02-12', '2015-02-12', '2015-02-12', '2015-02-12', '2015-02-12', '2015-02-12', '2015-02-12')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.412387866,37.7374724701,RH-1,RH-1,,POINT (-122.412387866 37.73747247010001),1,Bernal Heights,Conventional Residential
2990,29213,,965 POWHATTAN AV,5640010,2014-05-21,BP FILED,,,201405216382,2014-05-21,2014-05-21,2014-05-21,2014-05-21,BP FILED,"('2014-05-21', '2014-05-21', '2014-05-21', '2014-05-21', '2014-05-21', '2014-05-21', '2014-05-21', '2014-05-21', '2014-05-21', '2014-05-21', '2014-05-21', '2014-05-21')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,4.0,4.0,-122.41035009299999,37.7415083847,RH-1,RH-1,,POINT (-122.410350093 37.7415083847),1,Bernal Heights,Conventional Residential
3028,25500,2014-09-04,195 BREWSTER ST,5577009,2016-06-10,CONSTRUCTION,10/01/2016,2015-07-30,200609253191,2006-09-25,2006-09-25,2006-09-25,2016-06-10,CONSTRUCTION,"('2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25', '2006-09-25', '2011-04-07', '2011-04-07', '2011-04-07', '2011-04-07', '2011-04-07', '2011-04-07', '2011-04-07', '2011-04-07', '2011-04-07', '2011-04-07', '2011-04-07', '2011-04-07', '2011-04-07', '2014-09-04', '2014-09-04', '2014-09-04', '2015-07-30', '2015-09-30', '2016-01-12', '2016-02-11', '2016-06-10', '2016-06-10')",3659.0,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",3,2016,Under Construction,3.0,3.0,-122.40723194899999,37.743466710300005,RH-1,RH-1,10.024657534246575,POINT (-122.407231949 37.74346671030001),1,Bernal Heights,Conventional Residential
3133,28061,,354 MULLEN AV,5535006,2011-06-28,BP FILED,,,201106289066,2011-06-28,2011-06-28,2011-06-28,2011-06-28,BP FILED,"('2011-06-28', '2011-06-28', '2011-06-28', '2011-06-28', '2011-06-28', '2011-06-28', '2011-06-28', '2011-06-28', '2011-06-28', '2011-06-28', '2011-06-28', '2011-06-28', '2011-06-28', '2011-06-28', '2011-06-28', '2011-06-28', '2011-06-28', '2011-06-28', '2011-06-28', '2011-06-28', '2011-06-28', '2011-06-28', '2011-06-28', '2011-06-28')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.40616538,37.7459344598,RH-1,RH-1,,POINT (-122.40616538 37.7459344598),1,Bernal Heights,Conventional Residential
3145,28161,2016-10-14,150 BRONTE ST,5698009,2016-10-14,BP REINSTATED,,,201609167950,2016-09-16,2016-09-16,2016-09-16,2016-10-14,BP REINSTATED,"('2016-09-16', '2016-10-14', '2016-10-14')",,"('BP FILED', 'BP REINSTATED', 'BP REINSTATED')",1,2017,Building Permit Approved,1.0,1.0,-122.410511234,37.737496656,RH-1,RH-1,,POINT (-122.410511234 37.737496656),1,Bernal Heights,Conventional Residential
3172,19122,,98 NORWICH ST,5525018,2008-05-05,BP FILED,,,200805051348.0,2007-10-11,2008-05-05,2007-10-11,2008-05-05,BP FILED,"('2008-05-05', '2008-05-05', '2008-05-05', '2008-05-05', '2008-05-05', '2008-05-05', '2008-05-05', '2008-05-05', '2008-05-05', '2008-05-05', '2008-05-05', '2008-05-05', '2008-05-05', '2008-05-05', '2008-05-05', '2008-05-05', '2008-05-05', '2008-05-05', '2008-05-05', '2008-05-05', '2008-05-05', '2008-05-05', '2008-05-05', '2008-05-05')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",2,2015,Proposed,1.0,1.0,-122.412106279,37.7451618262,RH-2,RH-2,,POINT (-122.412106279 37.7451618262),1,Bernal Heights,Conventional Residential
3178,28322,,276 RIPLEY ST,5550040,2016-01-20,BP FILED,,,201601207494,2016-01-20,2016-01-20,2016-01-20,2016-01-20,BP FILED,"('2016-01-20', '2016-01-20', '2016-01-20', '2016-01-20', '2016-01-20')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.409134889,37.7440696229,RH-2,RH-2,,POINT (-122.409134889 37.7440696229),1,Bernal Heights,Conventional Residential
3254,15552,2013-08-21,56 PERALTA AV,5512029,2014-03-21,CONSTRUCTION,07/01/2014,2013-10-21,200912314052,2009-12-31,2009-12-31,2009-12-31,2014-03-21,CONSTRUCTION,"('2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2009-12-31', '2013-08-21', '2013-10-21', '2014-03-21', '2014-03-21')",1643.0,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",2,2014,Under Construction,2.0,2.0,-122.4063771,37.7478222,RH-2,RH-2,4.501369863013698,POINT (-122.4063771 37.7478222),1,Bernal Heights,Conventional Residential
3339,509,,200 PUTNAM ST,5730001,2009-08-05,CONSTRUCTION,10/01/2009,2009-08-05,200008258930,2000-08-25,2009-08-05,2000-08-25,2009-08-05,CONSTRUCTION,"('2009-08-05',)",3324.0,"('CONSTRUCTION',)",3,2009,Under Construction,1.0,1.0,-122.411154,37.736812,RH-1,RH-1,9.106849315068493,POINT (-122.411154 37.736812),1,Bernal Heights,Conventional Residential
3412,29268,,992 PERALTA AV,5696036,2016-07-11,BP FILED,,,201607111961,2012-08-29,2013-06-20,2012-08-29,2016-07-11,BP FILED,"('2013-06-20', '2013-06-20', '2013-06-20', '2013-06-20', '2013-06-20', '2013-06-20', '2014-01-27', '2016-07-11', '2016-07-11', '2016-07-11', '2016-07-11')",,"('PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,50.0,50.0,-122.40940037799999,37.7373159491,NC-S,NC-S,,POINT (-122.409400378 37.7373159491),1,Bernal Heights,Nhb Commercial
691,1473,,3579 MISSION ST,5712027,2007-07-23,PL APPROVED,,,200205136349,2002-05-13,2007-07-23,2002-05-13,2007-07-23,PL APPROVED,"('2007-07-23',)",,"('PL APPROVED',)",4,2009,Proposed,2.0,,-122.423762,37.739444,RH-2,RH-2,,POINT (-122.423762 37.739444),1,Bernal Heights,Conventional Residential
622,1552,,14-16 30TH ST,6635022,2006-04-24,BP FILED,,,200604249670,2006-04-24,2006-04-24,2006-04-24,2006-04-24,BP FILED,"('2006-04-24', '2006-04-24')",,"('BP FILED', 'BP FILED')",4,2009,Proposed,3.0,-2.0,-122.422251,37.742501,RH-3,RH-3,,POINT (-122.422251 37.742501),1,Bernal Heights,Conventional Residential
1567,28120,,142 CORTLAND AV,5675006,2016-12-16,BP FILED,,,201612165233,2016-12-16,2016-12-16,2016-12-16,2016-12-16,BP FILED,"('2016-12-16', '2016-12-16')",,"('BP FILED', 'BP FILED')",1,2017,Proposed,2.0,2.0,-122.420231698,37.739720955,RH-2,RH-2,,POINT (-122.420231698 37.739720955),1,Bernal Heights,Conventional Residential
1023,10900,2012-10-23,28 PRECITA AV,5518023,2012-11-15,CONSTRUCTION,01/01/2013,2012-11-15,201206203050,2012-06-20,2012-06-20,2012-06-20 00:00:00,2012-11-15,CONSTRUCTION,"('2012-06-20', '2012-10-23', '2012-11-15')",195.0,"('BP FILED', 'BP ISSUED', 'CONSTRUCTION')",4,2012,Under Construction,1.0,1.0,-122.418489,37.746472,RH-2,RH-2,0.5342465753424658,POINT (-122.418489 37.746472),1,Bernal Heights,Conventional Residential
